"SegID","split_fID","NHDPlID","WBA_P_I","StreamLeve","StreamOrde","StreamCalc","TotDASqKm","fac_cat","ele","bfh","dtf","fdep","PRISMppt30","PRISMtemp30","MAJOR1","UNIT_NAME","Reclass","dtb_cm","MUKEY","AREASYM","SPATIAL","MUSYM","taxordr","txprtsz","kwfact","ph1t12_","side_slope_1","side_slope_2","mean_slope","v_wid","vf_wid","v_vf_ratio","geom_len","CntLn_Len_m","ch_sinu","meanders","wavelength","mean_meander_length","v_ln_KM","rise_m","v_slope_precent","V_sinu"
"15001300126898_1",564,15001300313006,NA,7,1,1,1.18199996,0.74109996,7909,0.281453244321353,1.12581297728541,8021.58129772854,1380.18994140625,17.2844314575195,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1088.35852050781,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,14.4028,5.8769,10.13985,714.312,68.1766724176941,0.0954438290518627,841.420869252142,816.701508712407,1.03026731342606,3,1.5,272.233836237469,2.524,47.91,1.898,1.062
"15001300126898_1",565,15001300313006,NA,7,1,1,1.18199996,1.09229996,7082,0.305695418594327,1.22278167437731,7204.27816743773,1379.72534179688,17.3111896514893,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1087.53466796875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.5212,16.276,13.8986,340.497,67.8697982803857,0.199325686512321,841.420869252379,769.814438961826,1.09301778021613,3,1.5,256.604812987275,2.524,47.91,1.898,1.062
"15001300126937_1",566,15001300313007,NA,7,1,1,0.59239997,0.21959997,8707,0.217216665192287,0.868866660769146,8793.88666607691,1379.71569824219,17.2952079772949,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1174.13220214844,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,27.8993,11.4891,19.6942,518.401,29.286858494054,0.0564946026223985,668.780065387313,605.056494369186,1.10531838202078,1,0.5,605.056494369186,1.338,31.68,2.368,1.068
"15001300126937_1",567,15001300313007,NA,7,1,1,0.59239997,0.53809997,7164,0.26290375310071,1.05161501240284,7269.16150124028,1379.74108886719,17.308443069458,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1107.06872558594,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,16.86,19.3994,18.1297,361.112,68.2603885798812,0.189028303074617,668.780065387516,657.632734573545,1.0169506933398,3,1.5,219.210911524515,1.338,31.68,2.368,1.068
"15001300126939_1",568,15001300313015,NA,5,1,1,0.88360003,0.27200003,7228,0.227346274744632,0.909385098978526,7318.93850989785,1381.67041015625,17.315788269043,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1259.26635742188,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.7316,11.9165,10.32405,680.932,39.4652416316266,0.0579576839267748,755.033291393674,657.255938907389,1.14876602355063,1,0.5,657.255938907389,1.51,41.03,2.717,1.267
"15001300126939_1",569,15001300313015,NA,5,1,1,0.88360003,0.74560003,5957,0.281816395369063,1.12726558147625,6069.72655814762,1380.22534179688,17.3509159088135,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1202.44775390625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,1.1297,7.3049,4.2173,592.662,217.028317787759,0.366192395982464,755.033291393579,635.411061838424,1.18825959562154,1,0.5,635.411061838424,1.51,41.03,2.717,1.267
"15001300126940_1",1165,15001300313116,NA,7,1,1,0.45080002,0.33720002,7737,0.23799292959915,0.9519717183966,7832.19717183966,1382.92297363281,17.2973861694336,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1098.97277832031,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,12.945,4.6437,8.79435,412.772,78.1480713280125,0.189325030108662,844.592454840579,766.046813627037,1.102533735297,4,2,191.511703406759,0.845,14.36,1.7,1.103
"15001300126986_1",1166,15001300313120,NA,8,1,1,0.40140002,0.29850002,8865,0.231892927504454,0.927571710017816,8957.75717100178,1384.07775878906,17.2755184173584,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1209.76696777344,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.7508,14.3375,14.04415,490.02,39.2416558400993,0.0800817432759874,853.400907332276,742.399170238564,1.14951759315415,2,1,371.199585119282,0.853,21.63,2.535,1.15
"15001300127021_1",570,15001300313121,NA,6,1,1,0.44440001,0.25960001,7342,0.225098043454238,0.900392173816951,7432.0392173817,1381.77258300781,17.3141689300537,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1129.60583496094,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,23.1173,11.6023,17.3598,411.624,19.4252492441701,0.0471917313960558,574.651304162202,562.470598138555,1.02165572043047,1,0.5,562.470598138555,1.149,22.46,1.954,1.057
"15001300127021_1",571,15001300313121,NA,6,1,1,0.44440001,0.40120001,6439,0.246967291923034,0.987869167692138,6537.78691676921,1381.83117675781,17.3290386199951,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1129.60583496094,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,9.4102,8.6879,9.04905,175.581,38.7266660971107,0.220562965794196,574.651304162343,546.764272200865,1.05100375679125,1,0.5,546.764272200865,1.149,22.46,1.954,1.057
"15001300127023_1",1167,15001300313130,NA,7,1,1,0.43070001,0.30380001,7123,0.232763831548855,0.931055326195419,7216.10553261954,1380.95385742188,17.3379726409912,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1246.97009277344,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.6207,8.5012,10.06095,686.818,59.7025554098971,0.0869263114972192,726.419638995407,688.2211064176,1.05550328553078,2,1,344.1105532088,0.726,13.39,1.843,1.056
"15001300127024_1",1168,15001300313228,NA,7,1,1,0.74719998,0.60869998,8889,0.269898626618448,1.07959450647379,8996.95945064738,1387.81408691406,17.2978439331055,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1428.86877441406,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,12.0624,12.2064,12.1344,515.775,68.1440365357507,0.132119696642433,976.389428426604,927.372994037086,1.05285514534571,2,1,463.686497018543,0.976,22.65,2.32,1.053
"15001300127025_1",572,15001300313230,NA,5,1,1,0.5853,0.2537,8359,0.223998525937553,0.895994103750212,8448.59941037502,1387.68395996094,17.3257389068604,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1101.16857910156,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.0797,5.6527,8.3662,449.071,39.1559284535117,0.0871931798168034,655.662856636071,633.26887753435,1.03536251329595,2,1,316.634438767175,1.311,26.51,2.022,1.047
"15001300127025_1",573,15001300313230,NA,5,1,1,0.5853,0.5441,7225,0.26352542563831,1.05410170255324,7330.41017025532,1389.23229980469,17.3473796844482,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1101.16857910156,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,5.2236,3.6444,4.434,212.061,92.1366724284069,0.434481929390161,655.662856636116,646.605247646046,1.01400794228479,3,1.5,215.535082548682,1.311,26.51,2.022,1.047
"15001300127026_1",1169,15001300313232,NA,7,1,1,0.27039999,0.21729999,7766,0.216730098852584,0.866920395410338,7852.69203954103,1381.57775878906,17.3329944610596,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1219.76086425781,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.6194,6.5929,10.10615,356.688,47.6125893989601,0.133485257140582,656.148069751481,646.628616147246,1.0147216707806,3,1.5,215.542872049082,0.656,13.12,2,1.015
"15001300127075_1",1170,15001300313233,NA,7,1,1,0.21580003,0.15510003,9234,0.201710055812749,0.806840223250996,9314.6840223251,1380.03112792969,17.3060874938965,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1357.14050292969,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.8281,10.1033,8.9657,200.329,37.125884120549,0.185324561698751,813.60208043032,774.714862117229,1.05019552381739,2,1,387.357431058615,0.814,23.51,2.89,1.05
"15001300127076_1",1171,15001300313322,NA,6,1,1,0.20280001,0.20280001,9302,0.213565596985232,0.854262387940928,9387.42623879409,1389.76062011719,17.3141136169434,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1133.27722167969,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,13.0671,16.522,14.79455,317.665,28.8857178500225,0.0909313832182408,588.520747510938,558.601019396016,1.05356189315099,2,1,279.300509698008,0.589,21.37,3.631,1.054
"15001300127113_1",574,15001300313325,NA,7,1,1,0.32469999,0.13669999,9293,0.196357144725018,0.785428578900073,9371.54285789001,1390.66162109375,17.3303642272949,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1127.2041015625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.2074,3.0026,4.605,364.259,47.7467395458373,0.131079093573082,526.752052078277,513.538795243703,1.02572981234709,1,0.5,513.538795243703,1.054,26.49,2.514,1.086
"15001300127113_1",575,15001300313325,NA,7,1,1,0.32469999,0.29899999,8126,0.23197560096198,0.927902403847918,8218.79024038479,1390.66162109375,17.3303642272949,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1076.82666015625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.7015,6.4368,7.56915,223.655,27.9784226627803,0.125096343309027,526.752052078297,457.12941441282,1.15230399854034,2,1,228.56470720641,1.054,26.49,2.514,1.086
"15001300132873_1",1172,15001300313326,NA,7,1,1,0.63239999,0.24229999,9707,0.221815732571635,0.887262930286541,9795.72629302865,1387.77368164062,17.3083038330078,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1257.67846679688,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.4135,4.9394,8.17645,903.746,39.7449818718103,0.0439780445742612,729.262071468505,681.345781719148,1.07032595054519,2,1,340.672890859574,0.729,19.13,2.623,1.07
"15001300132874_1",1173,15001300313403,NA,8,1,1,0.2717,0.2717,10833,0.22729283851699,0.909171354067959,10923.9171354068,1393.16333007812,17.2785377502441,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1256.06982421875,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,9.4551,23.5133,16.4842,400.323,28.4148554246591,0.070979822355096,642.436228241963,579.859999217121,1.10791609890202,2,1,289.92999960856,0.642,28.58,4.449,1.108
"15001300132910_1",576,15001300313409,NA,6,1,1,0.65860002,0.29000002,8735,0.230470436532617,0.921881746130468,8827.18817461305,1392.73803710938,17.3118438720703,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1097.85729980469,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.7018,15.8247,12.26325,612.226,29.6600880414523,0.0484463058436792,582.435741001543,557.7686029726,1.04422468008683,1,0.5,557.7686029726,1.165,22.21,1.907,1.05
"15001300132910_1",577,15001300313409,NA,6,1,1,0.65860002,0.61100002,7819,0.270115527082631,1.08046210833053,7927.04621083305,1392.73803710938,17.3118438720703,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",981.993286132812,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,17.1035,15.0809,16.0922,332.03,39.0624226551862,0.117647268786514,582.435741001411,557.430573636011,1.04485790437058,1,0.5,557.430573636011,1.165,22.21,1.907,1.05
"15001300132911_1",1174,15001300313412,NA,6,1,1,0.26370001,0.19230001,9805,0.211160974402434,0.844643897609736,9889.46438976097,1400.41003417969,17.2682781219482,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1075.52514648438,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,10.9536,15.984,13.4688,341.751,29.3261428285754,0.0858114323837397,666.660704650329,643.627196070437,1.03578703435858,6,3,107.271199345073,0.667,22.42,3.363,1.036
"15001300132942_1",578,15001300313503,NA,6,1,1,0.74959997,0.27819997,10258,0.228440255675682,0.91376102270273,10349.3761022703,1394.3671875,17.2799777984619,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1180.55017089844,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,12.5661,8.2813,10.4237,811.323,29.6816927231709,0.0365843107161648,520.841012515898,485.975508559735,1.0717433355016,2,1,242.987754279867,1.042,26.87,2.579,1.089
"15001300132942_1",579,15001300313503,NA,6,1,1,0.74959997,0.70509997,8935,0.278483818297904,1.11393527319162,9046.39352731916,1395.08337402344,17.2877178192139,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1180.55017089844,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.3561,2.258,4.30705,279.74,96.1448220638838,0.343693508486036,520.841012515755,512.763116585898,1.01575366025474,1,0.5,512.763116585898,1.042,26.87,2.579,1.089
"15001300132943_1",1175,15001300313504,NA,6,1,1,0.57770001,0.43270001,9786,0.250975427902782,1.00390171161113,9886.39017116111,1396.19995117188,17.2869968414307,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1097.50939941406,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.0588,6.9844,7.5216,576.473,48.2735210598747,0.0837394310919586,962.243930574643,883.202856197278,1.08949368066775,1,0.5,883.202856197278,0.962,24.63,2.56,1.089
"15001300132945_1",580,15001300313507,NA,6,1,1,0.80789999,0.42089999,10309,0.249501730100304,0.998006920401217,10408.8006920401,1398.04333496094,17.2844944000244,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1161.57360839844,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,10.2267,10.6661,10.4464,516.314,38.9439843429382,0.0754269385353451,627.380872201919,620.83711226222,1.01054022030973,3,1.5,206.945704087407,1.255,20.44,1.629,1.045
"15001300132945_1",581,15001300313507,NA,6,1,1,0.80789999,0.76139999,9352,0.283077929404461,1.13231171761784,9465.23117176178,1397.25244140625,17.2863216400146,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1148.80322265625,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.3064,3.7193,7.51285,337.668,39.7816944418933,0.11781304252074,627.380872202049,595.523899899451,1.05349402821277,1,0.5,595.523899899451,1.255,20.44,1.629,1.045
"15001300132972_1",582,15001300313508,NA,6,1,1,1.45700004,0.45010004,10353,0.253091836908338,1.01236734763335,10454.2367347633,1398.05932617188,17.2889995574951,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1143.16076660156,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.216,5.3892,6.8026,1044.502,59.2038080556532,0.0566813735690819,792.508644265843,655.131555689883,1.20969389641336,1,0.5,655.131555689883,1.585,31.43,1.983,1.326
"15001300132972_1",583,15001300313508,NA,6,1,1,1.45700004,1.20350004,9139,0.312073609832032,1.24829443932813,9263.82944393281,1398.9697265625,17.2977180480957,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1148.00903320312,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,3.8181,8.0642,5.94115,697.05,49.7201486988976,0.0713293862691308,792.508644266026,755.940188719898,1.04837480013869,1,0.5,755.940188719898,1.585,31.43,1.983,1.326
"15001300132973_1",1176,15001300313510,NA,7,1,1,0.3328,0.2202,10538,0.217342943059261,0.869371772237042,10624.9371772237,1397.76892089844,17.2919883728027,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1155.7783203125,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.8102,17.1555,12.48285,473.756,48.3353681939907,0.102025870266531,846.432737439655,767.451794958923,1.10291322920804,1,0.5,767.451794958923,0.846,43.6,5.151,1.103
"15001300132976_1",1177,15001300313512,NA,6,1,1,0.48919998,0.36899998,10138,0.242605349301346,0.970421397205385,10235.0421397205,1401.68078613281,17.2908172607422,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1251.19946289062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,10.9788,8.8579,9.91835,432.216,48.8736324758064,0.113076870073774,630.006144662768,602.462339072512,1.04571871767563,1,0.5,602.462339072512,0.63,10.43,1.656,1.046
"15001300132997_1",1178,15001300313577,NA,6,1,1,0.87959998,0.87959998,10042,0.291914088943222,1.16765635577289,10158.7656355773,1397.25244140625,17.2863216400146,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1135.68383789062,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,7.4536,11.7408,9.5972,581.072,68.9902993113978,0.118729347329415,778.805908885117,749.194147707611,1.03952481645527,1,0.5,749.194147707611,0.779,22.13,2.842,1.04
"15001300132998_1",1179,15001300313578,NA,7,1,1,0.52600003,0.38910003,9954,0.245361648797235,0.98144659518894,10052.1446595189,1402.85021972656,17.2981300354004,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1260.57946777344,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.0916,11.6511,9.87135,480.375,39.3699089792191,0.0819566151011586,940.745388882925,778.175898818269,1.20891098055277,1,0.5,778.175898818269,0.941,22.54,2.396,1.209
"15001300132999_1",584,15001300313579,NA,6,1,1,1.41779999,0.53569999,11115,0.262653559310052,1.05061423724021,11220.061423724,1411.2548828125,17.2547988891602,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1177.84680175781,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,6.4334,4.7525,5.59295,971.583,69.3099715127561,0.0713371595764398,726.526376348539,701.622474946334,1.03549473155647,1,0.5,701.622474946334,1.453,16.25,1.118,1.041
"15001300132999_1",585,15001300313579,NA,6,1,1,1.41779999,1.24239999,10312,0.314195301178728,1.25678120471491,10437.6781204715,1411.2548828125,17.2547988891602,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1241.14526367188,657766,"US",3,"s110","Ultisols","fine",0.28,4.82,8.8203,12.5791,10.6997,796.189,68.9044494327428,0.0865428301982855,726.526376348612,702.940498444255,1.0335531641107,5,2.5,140.588099688851,1.453,16.25,1.118,1.041
"15001300133000_1",1180,15001300313652,NA,5,1,1,0.337,0.2972,11686,0.231677449087909,0.926709796351636,11778.6709796352,1419.04675292969,17.2549438476562,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1172.23559570312,657766,"US",3,"s110","Ultisols","fine",0.28,4.82,11.0414,14.6323,12.83685,211.687,38.580994354547,0.18225490632182,628.117559451528,599.303155510211,1.04807984686279,4,2,149.825788877553,0.628,19.8,3.152,1.048
"15001300133001_1",1181,15001300330415,NA,6,1,1,0.32220001,0.13760001,6976,0.196631779855645,0.786527119422581,7054.65271194226,1371.90625,17.3420715332031,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1021.21209716797,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.7733,9.6169,9.1951,340.276,29.1067930541671,0.0855387775046348,654.363814556971,615.32184748908,1.06344966821381,1,0.5,615.32184748908,0.654,32.5,4.967,1.063
"15001300133003_1",586,15001300330519,NA,6,1,1,0.42060001,0.23480001,5642,0.220335204017956,0.881340816071824,5730.13408160718,1373.1552734375,17.3925609588623,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1056.5302734375,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,18.0909,10.5032,14.29705,331.285,47.238655066259,0.142592194232335,551.598564141326,537.67610271843,1.02589377015736,3,1.5,179.22536757281,1.103,24.05,2.18,1.044
"15001300133003_1",587,15001300330519,NA,6,1,1,0.42060001,0.38830001,4721,0.245254109707498,0.981016438829992,4819.101643883,1373.1552734375,17.3925609588623,"Sand","Alluvial, coastal and low terrace deposits","Alluvial",1138.55627441406,657760,"US",3,"s105","Alfisols","fine-silty",0.3,5.08,1.8458,0.6982,1.272,230,160.050113915858,0.695870060503729,551.598564141207,520.28771902998,1.06017986580503,1,0.5,520.28771902998,1.103,24.05,2.18,1.044
"15001300133034_1",1182,15001300330523,NA,6,1,1,0.6519,0.5234,6400,0.261357281435511,1.04542912574205,6504.5429125742,1372.20825195312,17.3389739990234,"Sand","Tuscaloosa Group; Coker Formation","Alluvial",1057.76062011719,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,8.9091,11.6965,10.3028,865.194,49.799054034847,0.0575582517156233,991.736922313552,903.885648412889,1.09719290715028,1,0.5,903.885648412889,0.992,22.11,2.229,1.097
"15001300133036_1",588,15001300330527,NA,7,1,1,0.54039998,0.16849998,8774,0.205301684741409,0.821206738965635,8856.12067389656,1370.92224121094,17.3139743804932,"Sand","Tuscaloosa Group; Gordo Formation","Alluvial",1073.63586425781,657763,"US",3,"s108","Ultisols","fine-loamy",0.26,4.85,11.3801,15.0702,13.22515,498.426,48.9342630802315,0.0981775892113002,581.462112424696,525.276601539632,1.10696366584839,1,0.5,525.276601539632,1.163,21.83,1.877,1.068
